Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPY,SPDR S&P 500,334.06,334.22 - 340.38,- 0.46%,337.49,218.26 - 358.66,4.03,65128139.0,301960000000.0,1.66%,72812365.0,167650000000.0,1.01,10.95%,885482116.0,Equity,SPDR S&P 500,338.46,+1.32%,65.14M,15:59:59,2020-09-14
XLF,Financial Select Sector SPDR,24.71,24.86 - 25.27,- 7.17%,24.93,17.49 - 31.38,0.49,51015312.0,17710000000.0,2.45%,60188221.0,16160000000.0,1.17,- 13.27%,715745427.0,Equity,Financial Select Sector SPDR,25.05,+1.38%,51.02M,15:59:59,2020-09-14
EEM,iShares MSCI Emerging Markets,43.93,44.45 - 44.71,- 26.56%,44.51,30.09 - 46.32,0.84,37345856.0,23870000000.0,2.02%,43391590.0,22120000000.0,0.93,4.63%,539100000.0,Equity,iShares MSCI Emerging Markets,44.64,+1.62%,37.35M,15:59:59,2020-09-14
UVXY,ProShares Ultra VIX Short-Term Futures,20.8,19.8 - 20.7,,20.39,10.4 - 135,,32209649.0,,,35993835.0,331930000.0,,- 17.16%,,Other,ProShares Ultra VIX Short-Term Futures,20.23,-2.74%,32.21M,15:59:59,2020-09-14
SPXS,Direxion Daily S&P 500 Bear 3X Shares,5.95,5.61 - 5.8,,5.76,4.88 - 28.85,,30492782.0,,,37814108.0,436140000.0,,- 64.39%,,Equity,Direxion Daily S&P 500 Bear 3X Shares,5.72,-3.87%,30.49M,15:59:59,2020-09-14
HYG,iShares iBoxx $ High Yield Corporate Bond,84.45,84.27 - 84.7,5.21%,84.62,67.52 - 88.53,5.0,28850986.0,30360000000.0,4.98%,24256913.0,20510000000.0,0.41,- 3.11%,356600000.0,,iShares iBoxx $ High Yield Corporate Bond,84.36,-0.11%,28.85M,15:59:59,2020-09-14
SLV,iShares Silver,24.9,25.13 - 25.42,- 15.56%,25.13,10.86 - 27.38,,25972556.0,15310000000.0,,51629331.0,4670000000.0,0.62,52.67%,618200000.0,Commodity,iShares Silver,25.29,+1.57%,25.97M,15:59:59,2020-09-14
GDX,VanEck Vectors Gold Miners,41.16,41.78 - 42.84,- 15.01%,41.85,16.18 - 45.78,0.12,24073697.0,17360000000.0,0.47%,30945925.0,5620000000.0,0.72,54.5%,427702500.0,Equity,VanEck Vectors Gold Miners,42.79,+3.96%,24.07M,15:59:59,2020-09-14
IWM,iShares Russell 2000,149.15,150.37 - 153.43,6.42%,150.59,95.69 - 170.56,1.59,21733666.0,40650000000.0,1.3%,24570327.0,35680000000.0,1.26,- 5.19%,259900000.0,Equity,iShares Russell 2000,153.08,+2.63%,21.73M,15:59:59,2020-09-14
EWZ,iShares MSCI Brazil Capped,30.09,30.35 - 31.17,- 18.37%,30.57,20.14 - 48.48,1.38,21087575.0,5320000000.0,3.48%,25651897.0,3580000000.0,1.11,- 28.83%,179350000.0,Equity,iShares MSCI Brazil Capped,31.07,+3.26%,21.09M,15:59:59,2020-09-14
SPXU,ProShares UltraPro Short S&P500,8.99,8.48 - 8.75,,8.71,7.38 - 43.68,,20345833.0,,,31746498.0,717210000.0,,- 64.51%,,Equity,ProShares UltraPro Short S&P500,8.62,-4.12%,20.35M,15:59:59,2020-09-14
XLE,Energy Select Sector SPDR,32.62,32.48 - 33.17,- 10.6%,32.71,22.88 - 61.8,1.86,19442105.0,10180000000.0,6.08%,23658454.0,13090000000.0,1.67,- 45%,279574200.0,Equity,Energy Select Sector SPDR,32.87,+0.77%,19.44M,15:59:59,2020-09-14
SDS,ProShares UltraShort S&P500,16.25,15.65 - 15.97,- 19.37%,15.91,14.21 - 44.4,,14566473.0,1130000000.0,1.8%,13248884.0,1620000000.0,- 1.68,- 44.04%,72296067.0,Equity,ProShares UltraShort S&P500,15.83,-2.58%,14.57M,15:59:59,2020-09-14
EFA,iShares MSCI EAFE,64.8,65.1 - 65.45,- 0.32%,65.35,45.73 - 70.42,1.7,14438333.0,48080000000.0,2.54%,22840818.0,61770000000.0,0.83,- 1.73%,746400000.0,Equity,iShares MSCI EAFE,65.15,+0.54%,14.44M,15:59:59,2020-09-14
LQD,iShares iBoxx $ Investment Grade Corporate Bond,135.37,135.58 - 135.98,6.6%,135.6,104.95 - 139.38,4.04,13656404.0,56490000000.0,2.92%,11376563.0,23700000000.0,0.19,8.57%,416500000.0,,iShares iBoxx $ Investment Grade Corporate Bond,135.71,+0.25%,13.66M,15:59:59,2020-09-14
IAU,iShares Gold,18.55,18.63 - 18.73,- 9.65%,18.66,13.8 - 19.75,,13411271.0,31270000000.0,,27147524.0,5750000000.0,0.07,30.45%,1697850000.0,Commodity,iShares Gold,18.69,+0.75%,13.41M,15:59:59,2020-09-14
TZA,Direxion Daily Small Cap Bear 3X Shares,17.83,16.29 - 17.38,- 138.08%,17.28,14.7 - 118.69,,12575121.0,600390000.0,3.18%,21691143.0,623380000.0,- 3.26,- 58.18%,38441573.0,Equity,Direxion Daily Small Cap Bear 3X Shares,16.4,-8.02%,12.58M,15:59:59,2020-09-14
XLK,Technology Select Sector SPDR,112.96,114.3 - 115.95,23.46%,114.84,68.1 - 127.69,0.68,12358390.0,36110000000.0,1%,10857601.0,14140000000.0,1.05,39.18%,303255897.0,Equity,Technology Select Sector SPDR,115.33,+2.10%,12.36M,15:59:59,2020-09-14
QID,ProShares UltraShort QQQ,10.13,9.64 - 9.95,- 43.01%,9.86,8.22 - 32.35,,11759188.0,282830000.0,3.61%,13573518.0,823450000.0,- 1.73,- 65.24%,30444232.0,Equity,ProShares UltraShort QQQ,9.79,-3.36%,11.76M,15:59:59,2020-09-14
FXI,iShares China Large-Cap,42.55,42.74 - 42.92,- 3.92%,42.88,33.1 - 45.9,0.75,11420532.0,3560000000.0,2.5%,20519305.0,6790000000.0,0.85,1.55%,80550000.0,Equity,iShares China Large-Cap,42.84,+0.68%,11.42M,15:59:59,2020-09-14
GDXJ,VanEck Vectors Junior Gold Miners,58.16,59.3 - 61.4,,59.3,19.52 - 65.94,,11034500.0,,,9629585.0,5055000000.0,,60.4%,,Equity,VanEck Vectors Junior Gold Miners,61.34,+5.47%,11.03M,15:59:59,2020-09-14
XLU,Utilities Select Sector SPDR,58.93,59.16 - 60.05,7.68%,59.22,43.44 - 71.1,1.51,10412757.0,11860000000.0,3.27%,15172241.0,6620000000.0,0.38,- 6.37%,199524160.0,Equity,Utilities Select Sector SPDR,59.74,+1.37%,10.41M,15:59:59,2020-09-14
XLI,Industrial Select Sector SPDR,77.61,77.97 - 78.91,16%,78.34,47.71 - 85.33,0.95,9641494.0,10990000000.0,1.96%,11328842.0,8840000000.0,1.18,- 2.19%,143076000.0,Equity,Industrial Select Sector SPDR,78.66,+1.35%,9.64M,15:59:59,2020-09-14
VWO,Vanguard FTSE Emerging Markets,43.49,43.99 - 44.28,- 16.44%,44.06,29.95 - 45.92,0.63,9572986.0,62660000000.0,2.91%,11439828.0,37070000000.0,0.91,3.08%,1398056702.0,Equity,Vanguard FTSE Emerging Markets,44.21,+1.66%,9.57M,15:59:59,2020-09-14
GLD,SPDR Gold Shares,182.45,183.39 - 184.3,20.46%,183.57,136.12 - 194.44,,9475064.0,78230000000.0,,14029440.0,67019999999.99999,0.08,30.18%,428800000.0,Commodity,SPDR Gold Shares,183.89,+0.79%,9.48M,15:59:59,2020-09-14
JDST,Direxion Daily Junior Gold Miners Bear 3X Shares,10.67,9.48 - 10.27,,10.27,"2.37 - 1,062.5",,9377752.0,,,7157081.0,104990000.0,,- 97.73%,,Equity,Direxion Daily Junior Gold Miners Bear 3X Shares,9.51,-10.87%,9.38M,15:59:59,2020-09-14
XBI,SPDR S&P Biotech,104.44,108.01 - 111.83,32.82%,108.25,62.94 - 121.02,0.67,9273797.0,5680000000.0,0.02%,5518223.0,1800000000.0,1.47,26.72%,52225000.0,Equity,SPDR S&P Biotech,111.64,+6.89%,9.27M,15:59:59,2020-09-14
BKLN,PowerShares Senior Loan Portfolio,21.97,22.01 - 22.08,,22.04,17.06 - 22.92,,9226319.0,,,6260149.0,8557000000.0,,- 3.6%,,,PowerShares Senior Loan Portfolio,22.08,+0.50%,9.23M,15:59:59,2020-09-14
IEMG,iShares Core MSCI Emerging Markets,52.59,53.24 - 53.55,,53.31,35.65 - 55.45,,9214039.0,,,12067592.0,21297000000.0,,4.35%,,Equity,iShares Core MSCI Emerging Markets,53.47,+1.67%,9.21M,15:59:59,2020-09-14
TNA,Direxion Daily Small Cap Bull 3X Shares,30.2,30.92 - 32.76,,31.07,10.09 - 77.89,,8383869.0,,,19175195.0,736440000.0,,- 51.35%,,Equity,Direxion Daily Small Cap Bull 3X Shares,32.53,+7.72%,8.38M,15:59:59,2020-09-14
SH,ProShares Short S&P500,20.51,20.13 - 20.34,,20.3,19.16 - 33.19,,8340277.0,,,12466986.0,1741000000.0,,- 20.99%,,Equity,ProShares Short S&P500,20.24,-1.32%,8.34M,15:59:59,2020-09-14
KRE,SPDR S&P Regional Banking,37.48,37.51 - 38.74,- 1.59%,37.73,27.26 - 59.38,0.65,7952601.0,1100000000.0,3.51%,9494070.0,2330000000.0,1.5,- 31.34%,28152585.0,Equity,SPDR S&P Regional Banking,38.41,+2.48%,7.95M,15:59:59,2020-09-14
ASHR,Deutsche X-trackers Harvest CSI 300 China A-Shares,34.12,34.32 - 34.67,,34.33,24.13 - 35.94,,7178039.0,,,5136129.0,406700000.0,,18.14%,,Equity,Deutsche X-trackers Harvest CSI 300 China A-Shares,34.65,+1.55%,7.18M,15:59:59,2020-09-14
DUST,Direxion Daily Gold Miners Bear 3X Shares,17.68,16.19 - 17.09,,17.05,2.74 - 445,,7082572.0,,,7520133.0,248970000.0,,- 91.79%,,Equity,Direxion Daily Gold Miners Bear 3X Shares,16.23,-8.20%,7.08M,15:59:59,2020-09-14
SPXL,Direxion Daily S&P 500 Bull 3X Shares,51.94,53.31 - 54.9,,53.55,16.51 - 76.33,,6853346.0,,,11182673.0,512740000.0,,- 3.74%,,Equity,Direxion Daily S&P 500 Bull 3X Shares,54.03,+4.02%,6.85M,15:59:59,2020-09-14
EWH,iShares MSCI Hong Kong,22.42,22.52 - 22.63,- 12.27%,22.52,17.92 - 25.64,1.03,6787613.0,1320000000.0,2.73%,5564926.0,2830000000.0,0.77,- 7.7%,58275000.0,Equity,iShares MSCI Hong Kong,22.6,+0.80%,6.79M,15:59:59,2020-09-14
XLP,Consumer Staples Select Sector SPDR,64.65,64.78 - 65.37,17.79%,64.97,47.66 - 67.61,1.53,6396334.0,14060000000.0,2.5%,9164651.0,8230000000.0,0.58,5.91%,218271809.0,Equity,Consumer Staples Select Sector SPDR,65.07,+0.65%,6.40M,15:59:59,2020-09-14
AGG,iShares Core US Aggregate Bond,118.37,118.31 - 118.49,4.9%,118.47,105.56 - 119.72,2.52,6394236.0,79050000000.0,2.38%,5965144.0,34330000000.0,- 0.01,5.92%,667800000.0,,iShares Core US Aggregate Bond,118.38,+0.01%,6.39M,15:59:59,2020-09-14
XLV,Health Care Select Sector SPDR,104.59,105.23 - 106.66,23.85%,105.44,73.54 - 109.74,0.87,5846899.0,24090000000.0,1.5%,7883893.0,11440000000.0,0.81,15.04%,225065324.0,Equity,Health Care Select Sector SPDR,106.09,+1.43%,5.85M,15:59:59,2020-09-14
XLB,Materials Select Sector SPDR,65.07,65.35 - 66.2,- 7.13%,65.61,37.69 - 66.33,0.97,5779470.0,3380000000.0,1.92%,5909990.0,2580000000.0,1.17,10.03%,53923725.0,Equity,Materials Select Sector SPDR,66.01,+1.44%,5.78M,15:59:59,2020-09-14
XOP,SPDR S&P Oil & Gas Exploration & Production,44.61,44.46 - 45.92,- 48.48%,44.91,8.03 - 104.68,2.69,5693123.0,2160000000.0,2.65%,7367189.0,1160000000.0,2.54,- 52.38%,40500000.0,Equity,SPDR S&P Oil & Gas Exploration & Production,45.43,+1.84%,5.69M,15:59:59,2020-09-14
SDOW,ProShares UltraPro Short Dow 30,18.53,17.68 - 18.23,,18.17,15.97 - 95.94,,5647345.0,,,11502944.0,226130000.0,,- 58.71%,,Equity,ProShares UltraPro Short Dow 30,17.86,-3.62%,5.65M,15:59:59,2020-09-14
EWW,iShares MSCI Mexico Capped,33.56,33.92 - 34.48,- 1.18%,34.1,25.03 - 48.19,0.36,5540359.0,877060000.0,1.63%,2695328.0,2150000000.0,0.96,- 22.22%,25600000.0,Equity,iShares MSCI Mexico Capped,34.42,+2.56%,5.54M,15:59:59,2020-09-14
FXN,First Trust Energy AlphaDEX,5.91,5.94 - 6.1,,5.99,3.31 - 11.09,,5494746.0,,,2365548.0,1554000000.0,,- 42%,,Equity,First Trust Energy AlphaDEX,6.06,+2.54%,5.49M,15:59:59,2020-09-14
EWT,iShares MSCI Taiwan Capped,44.35,44.96 - 45.13,- 19.85%,44.96,29.15 - 46.03,0.58,5049726.0,4320000000.0,2.27%,5074810.0,3580000000.0,0.84,21.11%,96000000.0,Equity,iShares MSCI Taiwan Capped,45.05,+1.58%,5.05M,15:59:59,2020-09-14
EWJ,iShares MSCI Japan,58.55,58.94 - 59.21,1.74%,59.09,41.61 - 60.75,0.13,5025475.0,9910000000.0,1.99%,5680496.0,19340000000.0,0.73,2.95%,170400000.0,Equity,iShares MSCI Japan,58.97,+0.72%,4.97M,15:59:59,2020-09-14
RSX,VanEck Vectors Russia,21.71,21.81 - 21.98,,21.9,13.15 - 26.57,,4972830.0,,,4629139.0,2885000000.0,,- 8.05%,,Equity,VanEck Vectors Russia,21.94,+1.06%,4.97M,15:59:59,2020-09-14
VEA,Vanguard FTSE Developed Markets,41.68,41.92 - 42.14,,42.05,28.46 - 44.67,,4914429.0,,,9700065.0,42995000000.0,,- 0.22%,,Equity,Vanguard FTSE Developed Markets,41.96,+0.67%,4.91M,15:59:59,2020-09-14
JNK,SPDR Barclays High Yield Bond,105.06,104.8 - 105.33,-,105.13,83.18 - 110.33,,4844462.0,12900000000.0,5.48%,7580276.0,12808000000.0,0.45,- 3.4%,122074605.0,,SPDR Barclays High Yield Bond,104.92,-0.13%,4.84M,15:59:59,2020-09-14
PSQ,ProShares Short QQQ,17.1,16.67 - 16.93,,16.87,15.36 - 29.7,,4744789.0,,,6952444.0,296600000.0,,- 37.45%,,Equity,ProShares Short QQQ,16.81,-1.70%,4.74M,15:59:59,2020-09-14
EWG,iShares MSCI Germany,30.31,30.28 - 30.5,- 3.48%,30.49,17.5 - 30.75,0.63,4835876.0,2720000000.0,0.93%,5624211.0,5960000000.0,1.05,10.18%,90300000.0,Equity,iShares MSCI Germany,30.35,+0.13%,4.66M,15:59:59,2020-09-14
SRTY,ProShares UltraPro Short Russell2000,9.01,8.25 - 8.8,,8.75,7.45 - 60.28,,4617875.0,,,7053354.0,94570000.0,,- 58.84%,,Equity,ProShares UltraPro Short Russell2000,8.31,-7.77%,4.62M,15:59:59,2020-09-14
UCO,ProShares Ultra Bloomberg Crude Oil,26.22,25.36 - 26.18,,25.67,11 - 553.25,,4478877.0,,,7509713.0,798560000.0,,- 93.8%,,Commodity,ProShares Ultra Bloomberg Crude Oil,25.97,-0.95%,4.48M,15:59:59,2020-09-14
IYR,iShares US Real Estate,80.58,80.95 - 82.94,12.73%,81.17,56.27 - 100.75,2.7,4373446.0,3540000000.0,3.26%,4578330.0,5250000000.0,0.8,- 11.97%,43100000.0,Other,iShares US Real Estate,82.74,+2.68%,4.37M,15:59:59,2020-09-14
UNG,United States Natural Gas,12.08,12.27 - 12.75,- 12.74%,12.64,8.9 - 23.4,,4267733.0,385370000.0,,5806438.0,524650000.0,0.61,- 46.85%,29284588.0,Commodity,United States Natural Gas,12.4,+2.65%,4.27M,15:59:59,2020-09-14
VIXY,ProShares VIX Short-Term Futures,20.88,20.27 - 20.86,,20.66,10.8 - 64.56,,4229157.0,,,4739856.0,141010000.0,,10.18%,,Other,ProShares VIX Short-Term Futures,20.55,-1.58%,4.23M,15:59:59,2020-09-14
JETS,US Global Jets,17.93,18.02 - 18.36,,18.16,11.25 - 32.36,,4033258.0,,,4858787.0,64319999.99999999,,- 41.44%,,Other,US Global Jets,18.33,+2.23%,4.03M,15:59:59,2020-09-14
UPRO,ProShares UltraPro S&P500,55.15,56.59 - 58.29,,56.88,17.51 - 80.87,,4000750.0,,,7109244.0,756520000.0,,- 3.3%,,Equity,ProShares UltraPro S&P500,57.35,+3.99%,4.00M,15:59:59,2020-09-14
LABU,Direxion Daily SP Biotech Bull 3X,45.08,49.74 - 54.73,,49.86,12.64 - 73.9,,3945860.0,,,2399999.0,300770000.0,,14.59%,,Equity,Direxion Daily SP Biotech Bull 3X,54.51,+20.92%,3.94M,15:59:59,2020-09-14
IEFA,iShares Core MSCI EAFE,61.2,61.5 - 61.82,,61.77,42.29 - 66.12,,3928746.0,,,8153951.0,18092000000.0,,- 0.91%,,Equity,iShares Core MSCI EAFE,61.52,+0.52%,3.93M,15:59:59,2020-09-14
SJNK,SPDR Barclays Short Term High Yield Bond,25.94,25.91 - 26.02,,26.0,21.42 - 27.14,,3830706.0,,,4755563.0,3872000000.0,,- 4.07%,,,SPDR Barclays Short Term High Yield Bond,25.92,-0.08%,3.83M,15:59:59,2020-09-14
VNQ,Vanguard REIT,80.25,80.68 - 82.46,-,80.78,55.58 - 99.72,2.51,3732024.0,34530000000.0,4.72%,4469905.0,29490000000.0,0.64,- 12.43%,413483677.0,Other,Vanguard REIT,82.21,+2.44%,3.73M,15:59:59,2020-09-14
EWY,iShares MSCI South Korea Capped,64.5,65.62 - 65.97,- 33.4%,65.69,38.26 - 67.13,0.66,3626940.0,4960000000.0,2.03%,4013673.0,3420000000.0,1.01,11.15%,76850000.0,Equity,iShares MSCI South Korea Capped,65.84,+2.08%,3.57M,15:59:59,2020-09-14
INDA,iShares MSCI India,33.89,34.13 - 34.31,,34.13,20.48 - 36.18,,3336200.0,,,3974842.0,4065000000.0000005,,3.58%,,Equity,iShares MSCI India,34.28,+1.15%,3.34M,15:59:59,2020-09-14
TECS,Direxion Daily Technology Bear 3X Shares,14.91,13.77 - 14.41,,14.2,4.95 - 65.7,,3281824.0,,,2577243.0,15440000.0,,38.7%,,Equity,Direxion Daily Technology Bear 3X Shares,14.0,-6.10%,3.28M,15:59:59,2020-09-14
USO,United States Oil,27.04,26.6 - 27.02,- 15.71%,26.74,16.88 - 106.56,,3257928.0,4660000000.0,,5972951.0,3480000000.0,1.27,- 70.45%,150823603.0,Commodity,United States Oil,26.94,-0.37%,3.26M,15:59:59,2020-09-14
SVXY,ProShares Short VIX Short-Term Futures,35.15,35.2 - 35.7,,35.36,24.02 - 69.79,,3215908.0,,,4056299.0,344960000.0,,- 35.45%,,Other,ProShares Short VIX Short-Term Futures,35.48,+0.94%,3.22M,15:59:59,2020-09-14
VTI,Vanguard Total Stock Market,169.12,170.6 - 172.37,7.64%,171.0,109.49 - 181.66,2.0,3080594.0,90320000000.0,2.3%,3159233.0,57160000000.0,1.03,10.2%,818477954.0,Equity,Vanguard Total Stock Market,171.76,+1.56%,3.08M,15:59:59,2020-09-14
VOO,Vanguard S&P 500,306.98,309.61 - 312.75,,310.08,200.55 - 329.6,,3050833.0,,,3413187.0,60243000000.0,,10.99%,,Equity,Vanguard S&P 500,310.97,+1.30%,3.05M,15:59:59,2020-09-14
AMLP,ALPS Alerian MLP,21.3,21.29 - 21.95,13%,21.39,2.41 - 31.75,5.32,2957053.0,3590000000.0,14.45%,2834375.0,8039999999.999999,1.95,127.32%,151282420.0,Equity,ALPS Alerian MLP,21.78,+2.25%,2.96M,15:59:59,2020-09-14
SPLV,Powershares S&P 500 Low Volatility Portfolio,53.26,53.55 - 53.98,,53.55,38.58 - 62.09,,2828925.0,,,2810341.0,6102000000.0,,- 6.48%,,Equity,Powershares S&P 500 Low Volatility Portfolio,53.77,+0.96%,2.83M,15:59:59,2020-09-14
IVV,ishares S&P 500,335.38,338.32 - 341.66,12.12%,338.86,220.28 - 360.18,3.95,2826633.0,216440000000.0,2.22%,3665973.0,69260000000.0,1.01,10.88%,628550000.0,Equity,ishares S&P 500,339.84,+1.33%,2.83M,15:59:59,2020-09-14
IWD,iShares Russell 1000 Value,119.61,120.37 - 121.82,8.7%,120.51,84.11 - 138.88,2.13,2817156.0,36630000000.0,3.23%,2246724.0,26160000000.0,1.03,- 8%,301300000.0,Equity,iShares Russell 1000 Value,121.3,+1.41%,2.82M,15:59:59,2020-09-14
EZU,iShares MSCI Eurozone,39.44,39.53 - 39.79,- 6.26%,39.74,25.32 - 42.44,1.08,2796735.0,12240000000.0,1.92%,4868505.0,8900000000.0,1.05,- 0.2%,283000000.0,Equity,iShares MSCI Eurozone,39.57,+0.33%,2.80M,15:59:59,2020-09-14
XLY,Consumer Discretionary Select Sector SPDR,146.07,147.04 - 148.76,12.57%,147.69,81.74 - 154.13,1.27,2777749.0,15940000000.0,1.03%,3681566.0,11560000000.0,1.18,18.35%,107503252.0,Equity,Consumer Discretionary Select Sector SPDR,147.62,+1.06%,2.78M,15:59:59,2020-09-14
PGX,PowerShares Preferred Portfolio,14.78,14.81 - 14.87,-,14.84,9.71 - 15.28,,2726917.0,6180000000.0,5.1%,2441781.0,4412000000.0,0.34,0%,414450000.0,Equity,PowerShares Preferred Portfolio,14.83,+0.34%,2.73M,15:59:59,2020-09-14
FAZ,Direxion Daily Financial Bear 3X Shares,14.61,13.58 - 14.26,- 160.97%,14.21,12.48 - 77.64,,2685386.0,308280000.0,2.56%,4452938.0,1240000000.0,- 2.52,- 57.39%,22022860.0,Equity,Direxion Daily Financial Bear 3X Shares,13.84,-5.27%,2.69M,15:59:59,2020-09-14
USMV,iShares Edge MSCI Min Vol,63.61,64.01 - 64.75,,64.01,45.77 - 69.79,,2749642.0,,,4165490.0,12060000000.0,,- 0.34%,,Equity,iShares Edge MSCI Min Vol,64.5,+1.40%,2.67M,15:59:59,2020-09-14
ERX,Direxion Daily Energy Bull 3X Shares,10.89,10.81 - 11.27,,10.96,0.73 - 190.2,,2664607.0,,,4338133.0,574940000.0,,- 93.56%,,Equity,Direxion Daily Energy Bull 3X Shares,11.06,+1.56%,2.66M,15:59:59,2020-09-14
