Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,28.49,28.9 - 28.9,,28.45,16.87 - 29.96,1.02,3580.0,,3.47%,7670.0,,,67.49%,,Equity,,,,,,2021-03-25
EEMD,AAM S&P EM Sector High Dividend,21.94,21.94 - 22.1,,22.01,15.04 - 23.11,0.89,,,3.87%,3147.0,,,48.05%,,Equity,,,,,,2021-03-25
ZIG,The Acquirers Fund,24.6,24.6 - 24.74,,24.7,18.86 - 24.91,0.04,,,0.17%,8028.0,,,30.11%,,Equity,,,,,,2021-03-25
HDGE,Ranger Equity Bear,25.76,25.63 - 26.03,,25.94,2.58 - 26.49,0.12,71075.0,,0.46%,330136.0,163390000.0,,266.43%,,Equity,,,,,,2021-03-25
DWSH,AdvisorShares Dorsey Wright Short,9.45,9.33 - 9.5,,9.53,9.19 - 38,,39370.0,,,71462.0,,,- 73.43%,,Equity,,,,,,2021-03-25
YOLO,AdvisorShares Pure Cannabis,23.04,22.41 - 23.35,,22.5,7.1 - 31.87,0.15,329413.0,,0.59%,731674.0,,,214.75%,,Equity,,,,,,2021-03-25
CWS,AdvisorShares Focused Equity,43.93,43.93 - 44.15,,44.07,28.8 - 46,0.12,,,0.27%,3493.0,,,57.93%,,Equity,,,,,,2021-03-25
AADR,WCM/BNY Mellon Focused Growth ADR,60.41,60.68 - 60.85,,59.86,38.6 - 67.24,0.07,5906.0,,0.11%,6341.0,23330000.0,,57.69%,,Equity,,,,,,2021-03-25
HYLD,Peritus High Yield,32.49,32.42 - 32.46,,32.37,24.02 - 32.64,2.59,15101.0,,8.00%,25088.0,196980000.0,,32.4%,,,,,,,,2021-03-25
MINC,Newfleet Multi-Sector Income,48.81,48.77 - 48.81,,48.8,43.36 - 52.42,1.16,,,2.37%,18420.0,255550000.0,,9.66%,,,,,,,,2021-03-25
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,18.32 - 28.16,,,,,572.0,,,54.51%,,Equity,,,,,,2021-03-25
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,48.98,48.98 - 48.98,,48.98,40.97 - 49.3,1.62,,,3.31%,356.0,27380000.0,,25.99%,,Other,,,,,,2021-03-25
DBLV,AdvisorShares Wilshire Buyback,87.66,87.66 - 88.17,,88.17,53.76 - 90.11,1.02,,,1.18%,1445.0,152610000.0,,65.36%,,Equity,,,,,,2021-03-25
HOLD,AdvisorShares Sage Core Reserves,98.75,98.75 - 98.75,,98.75,95.11 - 99.75,1.36,,,1.37%,2314.0,86990000.0,,4.05%,,,,,,,,2021-03-25
FWDB,Madrona Global Bond,25.82,25.82 - 25.82,,25.82,24.02 - 26.45,0.52,,,2.02%,1735.0,19080000.0,,2.73%,,,,,,,,2021-03-25
DWMC,AdvisorShares Dorsey Wright Micro-Cap,33.61,32.22 - 32.22,,32.06,14.62 - 41.61,,3780.0,,,6534.0,,,126.94%,,Equity,,,,,,2021-03-25
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,9.18%,,Equity,,,,,,2021-03-25
VEGA,Star Global Buy-Write,37.38,37.31 - 37.38,,37.31,27.81 - 38.5,0.1,363.0,,0.28%,848.0,17480000.0,,40.36%,,Other,,,,,,2021-03-25
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2021-03-25
