Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,24.52,24.28 - 24.28,,24.52,15.21 - 27.71,,,,,5066.0,,,- 10.41%,,Equity,,,,,,2020-12-07
EEMD,AAM S&P EM Sector High Dividend,20.1,20.29 - 20.29,,20.27,13.76 - 23.08,,,,,3451.0,,,- 6.04%,,Equity,,,,,,2020-12-07
ZIG,The Acquirers Fund,22.69,22.53 - 22.64,,22.65,17.19 - 27.79,,7796.0,,,5160.0,,,- 15.58%,,Equity,,,,,,2020-12-07
HDGE,Ranger Equity Bear,3.23,3.21 - 3.22,,3.25,3.21 - 7.95,,512636.0,,,852845.0,163390000.0,,- 43.21%,,Equity,,,,,,2020-12-07
DWSH,AdvisorShares Dorsey Wright Short,11.43,11.45 - 11.66,,11.42,11.4 - 45.92,,46011.0,,,161964.0,,,- 52.83%,,Equity,,,,,,2020-12-07
YOLO,AdvisorShares Pure Cannabis,17.12,16.76 - 17.17,,17.13,5.65 - 17.21,,423212.0,,,170871.0,,,44.46%,,Equity,,,,,,2020-12-07
CWS,AdvisorShares Focused Equity,42.01,42.1 - 42.27,,42.26,25.72 - 43.06,,3466.0,,,1644.0,,,12.5%,,Equity,,,,,,2020-12-07
AADR,WCM/BNY Mellon Focused Growth ADR,58.67,58.76 - 58.85,,58.58,33.75 - 60.4,,6825.0,,,8767.0,23330000.0,,13.81%,,Equity,,,,,,2020-12-07
HYLD,Peritus High Yield,31.87,31.9 - 31.9,,31.94,24.02 - 34.26,,22507.0,,,20961.0,196980000.0,,- 3.89%,,,,,,,,2020-12-07
MINC,Newfleet Multi-Sector Income,48.79,48.84 - 48.84,,48.89,42.72 - 49.12,,,,,2574.0,255550000.0,,0.68%,,,,,,,,2020-12-07
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,16.16 - 28.16,,,,,2031.0,,,8.38%,,Equity,,,,,,2020-12-07
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,48.42,48.32 - 48.32,,48.32,38.88 - 49.49,,,,,436.0,27380000.0,,- 1.27%,,Other,,,,,,2020-12-07
DBLV,AdvisorShares Wilshire Buyback,77.57,77.61 - 77.61,,76.9,48.3 - 81.53,,,,,775.0,152610000.0,,5.51%,,Equity,,,,,,2020-12-07
HOLD,AdvisorShares Sage Core Reserves,98.81,98.79 - 98.79,,98.79,93.52 - 100.35,,,,,15832.0,86990000.0,,- 1%,,,,,,,,2020-12-07
FWDB,Madrona Global Bond,26.12,26.05 - 26.07,,26.06,23.18 - 27.29,,,,,2249.0,19080000.0,,0.15%,,,,,,,,2020-12-07
DWMC,AdvisorShares Dorsey Wright Micro-Cap,25.82,26.34 - 26.47,,26.34,13.03 - 26.47,,1268.0,,,530.0,,,9.97%,,Equity,,,,,,2020-12-07
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,- 26.55%,,Equity,,,,,,2020-12-07
VEGA,Star Global Buy-Write,35.61,35.46 - 35.46,,35.59,25.27 - 37.07,,,,,683.0,17480000.0,,5%,,Other,,,,,,2020-12-07
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2020-12-07
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2020-12-07
AFIF,Anfield Universal Fixed Income,9.77,9.83 - 9.83,,9.59,9.11 - 10.77,,15081.0,,,92435.0,,,0.72%,,,,,,,,2020-12-07
GLIF,AGFiQ Global Infrastructure,23.42,23.46 - 23.46,,23.46,17.78 - 28.21,,,,,278.0,,,- 8.54%,,Equity,,,,,,2020-12-07
USHG,AGFiQ Dynamic Hedged U.S. Equity,30.2,30.25 - 30.25,,30.25,21.32 - 31.11,,,,,7.0,,,9.64%,,Equity,,,,,,2020-12-07
VMOT,Alpha Architect Value Momentum Trend,24.62,24.51 - 24.51,,24.62,19.7 - 25.75,,2444.0,,,5099.0,,,- 1.01%,,Equity,,,,,,2020-12-07
QMOM,MomentumShares U.S. Quantitative Momentum,47.81,48.01 - 48.7,,48.01,21.5 - 48.7,,7612.0,,,10201.0,,,47.54%,,Equity,,,,,,2020-12-07
IMOM,MomentumShares International Quantitative Momentum,31.49,31.2 - 31.32,,31.3,17.14 - 32.23,,20489.0,,,14832.0,,,19.32%,,Equity,,,,,,2020-12-07
FRDM,Alpha Architect Freedom 100 Emerging Markets,31.2,31.35 - 31.45,,31.43,16.86 - 31.45,,14256.0,,,4263.0,,,20.28%,,Equity,,,,,,2020-12-07
AMLP,ALPS Alerian MLP,28.34,27.55 - 28.19,13%,28.25,3.24 - 44.65,5.32,2689690.0,3590000000.0,14.45%,3200289.0,8039999999.999999,1.95,- 26.94%,151282420.0,Equity,,,,,,2020-12-07
SDOG,ALPS Sector Dividend Dogs,45.57,45.16 - 45.42,,45.32,26.12 - 47.63,,35982.0,,,78145.0,2063000000.0000002,,- 0.7%,,Equity,,,,,,2020-12-07
IDOG,ALPS Internatl Sector Dividends Dogs,25.72,26 - 26.09,,25.98,16.77 - 28.02,,,,,39833.0,167900000.0,,- 3.44%,,Equity,,,,,,2020-12-07
RIGS,ALPS RiverFront Strategic Income,24.8,24.78 - 24.84,,24.77,18.23 - 25.08,,,,,17450.0,330550000.0,,- 0%,,,,,,,,2020-12-07
SBIO,ALPS Medical Breakthroughs,49.22,49.6 - 50.46,,49.56,25.1 - 50.46,,50230.0,,,37850.0,100500000.0,,18.92%,,Equity,,,,,,2020-12-07
SGDJ,ALPS Sprott Junior Gold Miners,47.67,48.94 - 49.27,,47.66,16.52 - 51.35,,38071.0,,,24465.0,58690000.0,,56.45%,,Equity,,,,,,2020-12-07
SGDM,ALPS Sprott Gold Miners,30.24,31.13 - 31.68,,30.39,13.79 - 39.41,,31684.0,,,39308.0,224230000.0,,31.02%,,Equity,,,,,,2020-12-07
ACES,ALPS Clean Energy,68.8,68.49 - 69.5,,69.5,23.57 - 72.45,,98339.0,,,88716.0,,,111.8%,,Equity,,,,,,2020-12-07
DTEC,ALPS Disruptive Technologies,43.51,43.52 - 46.2,,45.0,22.24 - 46.2,,31854.0,,,23316.0,,,36.61%,,Equity,,,,,,2020-12-07
ENFR,ALPS Alerian Energy Infrastructure,15.78,15.46 - 15.63,,15.76,7.46 - 21.42,,39984.0,,,30816.0,29330000.0,,- 17.95%,,Equity,,,,,,2020-12-07
EDOG,ALPS Emerging Sector Dividend Dogs,21.61,21.77 - 21.77,,21.86,13.43 - 22.47,,,,,2795.0,21420000.0,,4.66%,,Equity,,,,,,2020-12-07
BFOR,ALPS Barron’s 400,48.53,48.46 - 48.46,,48.5,26.12 - 48.53,,1920.0,,,2817.0,188420000.0,,15.02%,,Equity,,,,,,2020-12-07
EQL,ALPS Equal Sector Weight,85.49,85.1 - 85.34,,87.4,51.33 - 89.89,,,,,5284.0,147000000.0,,8.45%,,Equity,,,,,,2020-12-07
GRI,Cohen & Steers Global Reality Majors,47.98,48.19 - 48.42,,48.2,47.1 - 48.49,,,,,4677.0,80410000.0,,0.08%,,Other,,,,,,2020-12-07
VALQ,American Century STOXX U.S. Quality Value,42.49,42.4 - 42.41,,43.95,26.78 - 44.08,,7053.0,,,9019.0,,,- 0.32%,,Equity,,,,,,2020-12-07
KORP,American Century Diversified Corporate Bond,53.1,53.19 - 53.19,,53.15,45.74 - 53.33,,,,,4880.0,,,3.92%,,,,,,,,2020-12-07
SWAN,Amplify BlackSwan Growth & Treasury Core,32.89,32.84 - 32.96,,32.87,26.39 - 33.24,,372758.0,,,245833.0,,,12.64%,,Equity,,,,,,2020-12-07
BLOK,Amplify Transformational Data Sharing,30.57,30.42 - 30.74,,30.42,13.04 - 30.75,,215530.0,,,95720.0,,,63.48%,,Equity,,,,,,2020-12-07
IBUY,Amplify Online Retail,106.12,106 - 106.97,,106.14,33.11 - 106.97,,155851.0,,,226413.0,8450000.0,,116.42%,,Equity,,,,,,2020-12-07
DIVO,Amplify YieldShares CWP Dividend Option Income,32.48,32.28 - 32.48,,32.66,21.39 - 32.78,,65175.0,,,69905.0,3820000.0,,3.84%,,Equity,,,,,,2020-12-07
CNBS,Amplify Seymour Cannabis,18.39,17.99 - 18.48,,18.42,6.48 - 18.71,,101832.0,,,29835.0,,,37.09%,,Equity,,,,,,2020-12-07
EASI,Amplify EASI Tactical Growth,21.12,21.03 - 21.11,,21.11,18.71 - 28.51,,,,,5051.0,,,- 19.55%,,Equity,,,,,,2020-12-07
LEND,Amplify CrowdBureau(R) Peer-to-Peer Lending & Crow,13.49,13.37 - 13.37,,13.46,10 - 18.75,,,,,520.0,,,- 27.18%,,Equity,,,,,,2020-12-07
BATT,Amplify Advanced Battery Metals and Materials,14.0,14.05 - 14.18,,14.11,5.91 - 14.31,,125741.0,,,42822.0,,,33.97%,,Equity,,,,,,2020-12-07
XBUY,Amplify International Online Retail,49.57,49.33 - 49.4,,49.63,18.57 - 50.16,,,,,6168.0,,,81.62%,,Equity,,,,,,2020-12-07
DRSK,Aptus Defined Risk,29.63,29.59 - 29.64,,29.64,25.83 - 31.86,,44684.0,,,107163.0,,,7.86%,,Other,,,,,,2020-12-07
ACIO,Aptus Collared Income Opportunity,27.58,27.47 - 27.58,,27.29,21.24 - 28.06,,69663.0,,,31120.0,,,8.63%,,Equity,,,,,,2020-12-07
ARKK,ARK Innovation,117.19,118.3 - 122.02,,119.01,33 - 122.02,,4403377.0,,,2734859.0,15670000.0,,136.84%,,Equity,,,,,,2020-12-07
ARKW,ARK Web X.0,139.07,139.74 - 142.48,,140.57,40.49 - 142.48,,1571777.0,,,834330.0,19350000.0,,151.04%,,Equity,,,,,,2020-12-07
ARKG,ARK Genomic Revolution Multi-Sector,89.67,91.59 - 96.99,,91.77,24 - 96.99,,5395172.0,,,1276485.0,8340000.0,,158.95%,,Equity,,,,,,2020-12-07
ARKQ,ARK Industrial Innovation,71.08,71.08 - 72.1,,71.47,26.19 - 72.1,,736826.0,,,309206.0,20150000.0,,104.87%,,Equity,,,,,,2020-12-07
ARKF,ARK Fintech Innovation,47.22,47.21 - 47.79,,47.29,16.94 - 47.79,,1435631.0,,,751923.0,,,98.53%,,Equity,,,,,,2020-12-07
PRNT,The 3D Printing,30.43,30.33 - 30.85,,30.85,13.8 - 30.85,,187856.0,,,55395.0,14900000.0,,39.17%,,Equity,,,,,,2020-12-07
IZRL,ARK Israeli Innovation Hedged,28.29,28.45 - 28.85,,28.62,14 - 28.85,,98389.0,,,30532.0,,,26.23%,,Equity,,,,,,2020-12-07
ARCM,Arrow Reserve Capital Management,99.96,99.9 - 99.9,,99.9,99.12 - 107.21,,,,,1771.0,,,- 0.33%,,Equity,,,,,,2020-12-07
GYLD,Arrow Dow Jones Global Yield,13.11,13.27 - 13.32,,13.25,8.47 - 16.5,,,,,7939.0,100000000.0,,- 16.01%,,,,,,,,2020-12-07
DWCR,Arrow DWA Country Rotation,27.3,27.3 - 27.34,,27.34,17.38 - 28.87,,,,,2732.0,,,0.48%,,Equity,,,,,,2020-12-07
DOGS,Arrow Dogs of the World,31.96,31.96 - 31.96,,31.96,27.25 - 49.63,,,,,489.0,,,- 30.42%,,Equity,,,,,,2020-12-07
QVM,Arrow QVM Equity Factor,21.69,19.55 - 19.55,,21.0,15.23 - 30.05,,,,,922.0,3580000.0,,- 33.89%,,Equity,,,,,,2020-12-07
DWAT,Arrow Investments DWA Tactical,11.69,11.69 - 11.79,,11.71,7.87 - 11.79,,,,,1545.0,9520000.0,,4.75%,,Equity,,,,,,2020-12-07
AGO_pf,Assured Guaranty Municipal Holdings Inc,25.74,25.66 - 25.77,,25.7,15 - 26.69,,5539.0,,,3735.0,,,0.55%,,Other,,,,,,2020-12-07
SBUG,Barclays Bank iPath Silver ETN,32.55,31.44 - 31.44,,31.19,17 - 41.15,,,,,393.0,,,33.28%,,Commodity,,,,,,2020-12-07
GBUG,Barclays Bank iPath Gold ETN,30.17,30.63 - 30.68,,30.23,23.04 - 34.3,,2969.0,,,2048.0,,,24.15%,,Commodity,,,,,,2020-12-07
DJP,iPath Bloomberg Commodity Total Return Exp 12 June,20.61,20.31 - 20.64,,20.36,15.61 - 23.16,,184808.0,,,171169.0,957480000.0,,- 6.37%,,Commodity,,,,,,2020-12-07
ATMP,Barclays ETN Plus Select MLP,12.78,12.52 - 12.64,,12.85,5.8 - 18.35,,14952.0,,,71588.0,497800000.0,,- 21.16%,,Equity,,,,,,2020-12-07
OILNF,iPath S&P GSCI Crude Oil Total Return,48.0,42.5 - 42.5,,42.5,0.51 - 52,,475.0,,,1960.0,,,620.72%,,Commodity,,,,,,2020-12-07
NIB,iPath Bloomberg Cocoa Subindex Total Return Exp 24,32.17,31.22 - 31.8,,31.79,24.75 - 34.96,,31984.0,,,20694.0,34830000.0,,6.14%,,Commodity,,,,,,2020-12-07
IMLP,Barclays Bank iPath S&P MLP,10.4,10.88 - 10.88,,10.88,4.68 - 15.51,,2049.0,,,1785.0,164410000.0,,- 31.78%,,Equity,,,,,,2020-12-07
CAPE,Barclays + Shiller CAPE Exp 12 Oct 2022,175.04,174.72 - 175.5,,176.2,100.16 - 182.68,,15286.0,,,6961.0,49190000.0,,20.59%,,Equity,,,,,,2020-12-07
GAZZF,iPath Bloomberg Natural Gas Subindex Total Return,0.05,0.0101 - 0.0101,,0.0101,0.0001 - 0.16,,2300.0,,,68510.0,4230000.0,,- 33.33%,,Commodity,,,,,,2020-12-07
VQT,Barclays + S&P VEQTOR Exp 08 Sep 2020,199.01,198.01 - 199.79,,199.5,158.19 - 203.25,,,,,734.0,211190000.0,,22.57%,,Equity,,,,,,2020-12-07
JJGTF,Barclays Bk PLC iPath Bloomberg Grains Subindex To,22.8,22.75 - 22.75,,22.75,16.56 - 24.15,,,,,2868.0,,,9.85%,,Commodity,,,,,,2020-12-07
RODI,Barclays Bank Return on Disability,89.29,89.28 - 89.39,,89.39,57.9 - 96.61,,,,,111.0,31280000.0,,2.34%,,Equity,,,,,,2020-12-07
FLEU,Barclays FI Enhanced Europe 50 B,111.47,118.58 - 118.58,,121.54,58.08 - 161.32,,,,,443.0,54590000.0,,- 19.88%,,Equity,,,,,,2020-12-07
OLEM,iPath Pure Beta Crude Oil Exp 18 Apr 2041,12.77,12.56 - 12.58,,12.56,7.17 - 19.75,,,,,252.0,28640000.0,,- 31.22%,,Commodity,,,,,,2020-12-07
XVZ,iPath S&P 500 Dynamic VIX Exp 18 Aug 2021,36.93,37.13 - 37.2,,38.05,18.25 - 51.97,,2789.0,,,21552.0,12190000.0,,90.42%,,Other,,,,,,2020-12-07
WIL,Barclays Women in Leadership,78.75,78.6 - 78.6,,78.75,49.64 - 79.79,,,,,339.0,32500000.0,,8%,,Equity,,,,,,2020-12-07
BCM,iPath Pure Beta Broad Commodity Exp 18 Apr 2041,28.59,28.64 - 28.66,,28.71,19.82 - 29.66,,,,,1860.0,49910000.0,,1.99%,,Commodity,,,,,,2020-12-07
