Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,29.96,29.7 - 29.7,,30.07,15.21 - 29.96,1.02,9290.0,,3.47%,7215.0,,,53.64%,,Equity,,,,,,2021-03-16
EEMD,AAM S&P EM Sector High Dividend,22.97,22.87 - 22.98,,22.98,13.76 - 22.98,0.89,,,3.87%,3209.0,,,38.46%,,Equity,,,,,,2021-03-16
ZIG,The Acquirers Fund,24.49,24.58 - 24.59,,24.64,17.19 - 24.81,0.04,2666.0,,0.17%,7607.0,,,15.63%,,Equity,,,,,,2021-03-16
HDGE,Ranger Equity Bear,24.66,24.67 - 24.8,,24.66,2.58 - 26.49,0.12,19192.0,,0.47%,380072.0,163390000.0,,267.51%,,Equity,,,,,,2021-03-16
DWSH,AdvisorShares Dorsey Wright Short,9.19,9.2 - 9.28,,9.23,9.19 - 45.92,,19622.0,,,74302.0,,,- 74.33%,,Equity,,,,,,2021-03-16
YOLO,AdvisorShares Pure Cannabis,26.84,25.33 - 26.97,,26.86,5.65 - 31.87,0.15,475016.0,,0.59%,732514.0,,,286.19%,,Equity,,,,,,2021-03-16
CWS,AdvisorShares Focused Equity,45.03,44.3 - 45.05,,45.05,25.72 - 45.05,0.12,,,0.27%,3457.0,,,47.11%,,Equity,,,,,,2021-03-16
AADR,WCM/BNY Mellon Focused Growth ADR,64.23,63.97 - 64.23,,64.2,33.75 - 67.24,0.07,,,0.10%,7044.0,23330000.0,,57.02%,,Equity,,,,,,2021-03-16
HYLD,Peritus High Yield,32.38,32.35 - 32.37,,32.28,24.02 - 32.64,2.59,165660.0,,8.05%,25262.0,196980000.0,,14.78%,,,,,,,,2021-03-16
MINC,Newfleet Multi-Sector Income,48.78,48.75 - 48.81,,48.81,42.72 - 52.42,1.16,,,2.37%,18653.0,255550000.0,,2.5%,,,,,,,,2021-03-16
