Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SLV,iShares Silver,27.0,23.06 - 25.52,- 15.56%,25.23,10.86 - 27.38,,163549692.0,16649999999.999998,,45283025.0,4670000000.0,0.63,69.92%,616800000.0,Commodity,iShares Silver,23.33,-13.59%,163.55M,15:59:59,2020-08-11
XLF,Financial Select Sector SPDR,25.02,25.25 - 25.72,- 7.17%,25.49,17.49 - 31.38,0.49,73639869.0,17890000000.0,2.44%,72714774.0,16160000000.0,1.18,- 7.91%,715045427.0,Equity,Financial Select Sector SPDR,25.31,+1.16%,73.64M,15:59:59,2020-08-11
GDX,VanEck Vectors Gold Miners,42.39,38.89 - 40.75,- 15.01%,40.24,16.18 - 45.78,0.12,70731019.0,18130000000.0,0.45%,33210928.0,5620000000.0,0.75,44.38%,427702500.0,Equity,VanEck Vectors Gold Miners,39.05,-7.88%,70.73M,15:59:59,2020-08-11
SPY,SPDR S&P 500,335.57,332.01 - 337.54,- 0.46%,336.85,218.26 - 339.08,4.03,68946348.0,298160000000.0,1.71%,86404820.0,167650000000.0,1.01,15.07%,888432116.0,Equity,SPDR S&P 500,332.8,-0.83%,68.96M,15:59:59,2020-08-11
IAU,iShares Gold,19.31,18.23 - 18.69,- 9.65%,18.65,13.8 - 19.75,,51055652.0,32330000000.0,,25781932.0,5750000000.0,0.08,34.75%,1674350000.0,Commodity,iShares Gold,18.28,-5.33%,51.06M,15:59:59,2020-08-11
GLD,SPDR Gold Shares,190.15,179.43 - 183.98,19.32%,183.57,136.12 - 194.44,,45151438.0,82110000000.0,,13305381.0,50080000000.0,0.09,34.61%,433800000.0,Commodity,SPDR Gold Shares,179.94,-5.37%,45.15M,15:59:59,2020-08-11
UVXY,ProShares Ultra VIX Short-Term Futures,21.43,20.48 - 23.12,,20.6,10.4 - 135,,37356578.0,,,24977000.0,331930000.0,,- 34%,,Other,ProShares Ultra VIX Short-Term Futures,22.9,+6.86%,37.36M,15:59:59,2020-08-11
EEM,iShares MSCI Emerging Markets,43.98,43.81 - 44.36,- 26.56%,44.27,30.09 - 46.32,0.84,34160816.0,23710000000.0,2.03%,48529149.0,22120000000.0,0.93,10.97%,539100000.0,Equity,iShares MSCI Emerging Markets,43.86,-0.27%,34.16M,15:59:59,2020-08-11
SPXS,Direxion Daily S&P 500 Bear 3X Shares,6.01,5.9 - 6.19,,5.93,5.9 - 28.85,,33136929.0,,,42947093.0,436140000.0,,- 67.71%,,Equity,Direxion Daily S&P 500 Bear 3X Shares,6.15,+2.33%,33.14M,15:59:59,2020-08-11
EFA,iShares MSCI EAFE,63.84,64.02 - 64.97,- 0.32%,64.93,45.73 - 70.42,1.7,31457708.0,47650000000.0,2.56%,28051753.0,61770000000.0,0.82,1.43%,746400000.0,Equity,iShares MSCI EAFE,64.07,+0.36%,31.46M,15:59:59,2020-08-11
