Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SLV,iShares Silver,26.88,25.48 - 26.38,- 15.56%,26.28,10.86 - 26.9,,123597052.0,16379999999.999998,,42251123.0,4670000000.0,0.62,68.32%,614800000.0,Commodity,iShares Silver,26.19,-2.57%,123.60M,15:59:59,2020-08-07
XLF,Financial Select Sector SPDR,24.32,24.15 - 24.86,- 7.17%,24.2,17.49 - 31.38,0.49,63253950.0,17149999999.999998,2.51%,72389890.0,16160000000.0,1.17,- 9.08%,703745427.0,Equity,Financial Select Sector SPDR,24.84,+2.14%,63.25M,15:59:59,2020-08-07
SPY,SPDR S&P 500,334.33,332.3 - 334.88,- 0.46%,333.28,218.26 - 339.08,4.03,57072183.0,296380000000.0,1.71%,87116613.0,167650000000.0,1.01,16.1%,887432116.0,Equity,SPDR S&P 500,334.57,+0.07%,57.07M,15:59:59,2020-08-07
EEM,iShares MSCI Emerging Markets,44.79,43.64 - 44.15,- 26.56%,43.99,30.09 - 46.32,0.84,35752889.0,24150000000.0,1.99%,48971082.0,22120000000.0,0.93,13.24%,539100000.0,Equity,iShares MSCI Emerging Markets,43.87,-2.05%,35.75M,15:59:59,2020-08-07
IAU,iShares Gold,19.71,19.23 - 19.61,- 9.65%,19.58,13.8 - 19.75,,34656791.0,32750000000.0,,25218595.0,5750000000.0,0.09,37.83%,1666350000.0,Commodity,iShares Gold,19.37,-1.73%,34.66M,15:59:59,2020-08-07
GDX,VanEck Vectors Gold Miners,44.23,42.25 - 43.54,- 15.01%,43.24,16.18 - 45.78,0.12,33197040.0,18920000000.0,0.43%,32661026.0,5620000000.0,0.76,51.16%,427702500.0,Equity,VanEck Vectors Gold Miners,42.74,-3.37%,33.20M,15:59:59,2020-08-07
FXI,iShares China Large-Cap,42.85,41.75 - 42.21,- 3.92%,42.08,33.1 - 45.9,0.75,29963935.0,3540000000.0,2.62%,23685947.0,6790000000.0,0.84,10.3%,82200000.0,Equity,iShares China Large-Cap,42.01,-1.96%,29.96M,15:59:59,2020-08-07
UVXY,ProShares Ultra VIX Short-Term Futures,22.67,22.06 - 23.15,,23.06,10.4 - 135,,29844775.0,,,24275726.0,331930000.0,,- 32.99%,,Other,ProShares Ultra VIX Short-Term Futures,22.43,-1.06%,29.84M,15:59:59,2020-08-07
EWZ,iShares MSCI Brazil Capped,32.04,30.91 - 31.68,- 18.37%,31.31,20.14 - 48.48,1.38,29173607.0,5750000000.0,3.22%,29724947.0,3580000000.0,1.13,- 25.82%,179350000.0,Equity,iShares MSCI Brazil Capped,31.25,-2.47%,29.17M,15:59:59,2020-08-07
SPXS,Direxion Daily S&P 500 Bear 3X Shares,6.07,6.05 - 6.18,,6.12,6.05 - 28.85,,26040443.0,,,43298185.0,436140000.0,,- 68.65%,,Equity,Direxion Daily S&P 500 Bear 3X Shares,6.06,-0.16%,26.04M,15:59:59,2020-08-07
