Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,27.89,28.04 - 28.4,,28.11,15.21 - 28.4,,29720.0,,,6515.0,,,12.07%,,Equity,,,,,,2021-03-03
EEMD,AAM S&P EM Sector High Dividend,22.48,22.66 - 22.66,,22.55,13.76 - 22.94,,2369.0,,,3270.0,,,14.1%,,Equity,,,,,,2021-03-03
ZIG,The Acquirers Fund,23.85,23.57 - 23.6,,23.86,17.19 - 24.83,,3606.0,,,6959.0,,,- 3.31%,,Equity,,,,,,2021-03-03
HDGE,Ranger Equity Bear,25.7,25.75 - 25.93,,25.88,2.58 - 26.18,,75329.0,,,456199.0,163390000.0,,358.11%,,Equity,,,,,,2021-03-03
DWSH,AdvisorShares Dorsey Wright Short,9.74,9.67 - 9.74,,9.68,9.54 - 45.92,,26258.0,,,76799.0,,,- 64.45%,,Equity,,,,,,2021-03-03
YOLO,AdvisorShares Pure Cannabis,25.97,24.97 - 26.23,,26.19,5.65 - 31.87,,413881.0,,,700882.0,,,163.89%,,Equity,,,,,,2021-03-03
CWS,AdvisorShares Focused Equity,43.84,43.4 - 43.4,,43.84,25.72 - 44.89,,,,,3334.0,,,22.39%,,Equity,,,,,,2021-03-03
AADR,WCM/BNY Mellon Focused Growth ADR,63.2,62.81 - 62.82,,63.14,33.75 - 67.24,,,,,7704.0,23330000.0,,22.98%,,Equity,,,,,,2021-03-03
HYLD,Peritus High Yield,32.25,32.26 - 32.32,,32.25,24.02 - 32.85,,10533.0,,,23205.0,196980000.0,,- 0.15%,,,,,,,,2021-03-03
MINC,Newfleet Multi-Sector Income,48.81,48.75 - 48.75,,48.88,42.72 - 52.42,,,,,18511.0,255550000.0,,- 0.1%,,,,,,,,2021-03-03
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,16.16 - 28.16,,,,,572.0,,,18.39%,,Equity,,,,,,2021-03-03
