Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,31.67,31.51 - 31.75,,31.73,19.93 - 32.37,1.03,6891.0,,3.24%,10740.0,,,38.06%,,Equity,,,,,,2021-06-10
EEMD,AAM S&P EM Sector High Dividend,23.88,23.81 - 24.02,,23.81,17.17 - 24.04,0.93,1397.0,,3.89%,1864.0,,,27.7%,,Equity,,,,,,2021-06-10
ZIG,The Acquirers Fund,26.82,26.76 - 26.82,,26.78,20.07 - 27.9,0.04,1462.0,,0.17%,5955.0,,,16.47%,,Equity,,,,,,2021-06-10
HDGE,Ranger Equity Bear,23.6,23.54 - 23.7,,23.54,2.58 - 26.49,0.12,10048.0,,0.48%,45646.0,163390000.0,,427.96%,,Equity,AdvisorShares Ranger Equity Bear,23.59,-0.04%,10.05K,15:59:59,2021-06-10
DWSH,AdvisorShares Dorsey Wright Short,8.58,8.53 - 8.57,,8.57,8.51 - 20.82,,13439.0,,,26261.0,,,- 48.8%,,Equity,,,,,,2021-06-10
YOLO,AdvisorShares Pure Cannabis,21.55,21.03 - 21.64,,21.56,10.08 - 31.87,0.15,80710.0,,0.59%,252295.0,,,82.94%,,Equity,,,,,,2021-06-10
CWS,AdvisorShares Focused Equity,45.95,45.95 - 46.43,,45.95,33.93 - 49.37,0.12,1185.0,,0.27%,3690.0,,,24.55%,,Equity,,,,,,2021-06-10
AADR,WCM/BNY Mellon Focused Growth ADR,67.79,67.43 - 67.93,,67.43,48.44 - 67.93,0.07,,,0.11%,4047.0,23330000.0,,33.93%,,Equity,,,,,,2021-06-10
HYLD,Peritus High Yield,32.58,32.51 - 32.59,,32.51,28.13 - 32.64,2.53,27858.0,,7.79%,23635.0,196980000.0,,10.63%,,,High Yield,32.55,-0.09%,27.86K,15:59:59,2021-06-10
MINC,Newfleet Multi-Sector Income,48.98,48.94 - 48.95,,48.95,47.73 - 52.42,1.03,5850.0,,2.11%,14897.0,255550000.0,,1.56%,,,AdvisorShares Newfleet Multi-Sector Income,48.95,-0.05%,5.85K,15:59:59,2021-06-10
ACT,AdvisorShares Vice ETF,36.21,36.04 - 36.22,,36.15,21.98 - 36.86,0.37,1385.0,,1.02%,2167.0,,,51.06%,,Equity,,,,,,2021-06-10
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,49.01,49.02 - 49.06,,49.03,46.4 - 49.3,1.55,500.0,,3.16%,2942.0,27380000.0,,2.75%,,Other,AdvisorShares Pacific Asset Enhanced Fl Rate,49.02,+0.02%,0.50K,15:59:59,2021-06-10
