Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,31.51,31.54 - 31.77,,31.77,19.93 - 32.37,1.03,6388.0,,3.25%,10568.0,,,41.33%,,Equity,,,,,,2021-06-11
EEMD,AAM S&P EM Sector High Dividend,23.94,23.91 - 23.91,,23.91,17.17 - 24.04,0.93,93.0,,3.88%,1900.0,,,27.86%,,Equity,,,,,,2021-06-11
ZIG,The Acquirers Fund,26.76,26.68 - 26.85,,26.85,20.07 - 27.9,0.04,4926.0,,0.17%,5861.0,,,19.59%,,Equity,,,,,,2021-06-11
HDGE,Ranger Equity Bear,23.59,23.43 - 23.53,,23.45,2.58 - 26.49,0.12,15607.0,,0.48%,44530.0,163390000.0,,410.61%,,Equity,AdvisorShares Ranger Equity Bear,23.45,-0.59%,15.61K,15:59:59,2021-06-11
DWSH,AdvisorShares Dorsey Wright Short,8.54,8.53 - 8.57,,8.53,8.51 - 20.82,,9258.0,,,25361.0,,,- 52.13%,,Equity,,,,,,2021-06-11
YOLO,AdvisorShares Pure Cannabis,21.31,21.14 - 21.45,,21.21,10.08 - 31.87,0.15,86641.0,,0.59%,246444.0,,,82.76%,,Equity,,,,,,2021-06-11
CWS,AdvisorShares Focused Equity,46.43,46.27 - 46.71,,46.71,33.93 - 49.37,0.12,2277.0,,0.27%,3682.0,,,28%,,Equity,,,,,,2021-06-11
AADR,WCM/BNY Mellon Focused Growth ADR,67.79,67.43 - 67.93,,67.43,48.44 - 67.93,0.07,,,0.11%,4038.0,23330000.0,,32.31%,,Equity,,,,,,2021-06-11
HYLD,Peritus High Yield,32.55,32.54 - 32.56,,32.55,28.2 - 32.64,2.53,22276.0,,7.77%,23804.0,196980000.0,,9.67%,,,High Yield,32.55,0.00%,22.28K,15:59:59,2021-06-11
MINC,Newfleet Multi-Sector Income,48.95,48.93 - 48.97,,48.93,47.73 - 52.42,1.03,3123.0,,2.11%,14883.0,255550000.0,,1.79%,,,AdvisorShares Newfleet Multi-Sector Income,48.95,0.01%,3.12K,15:59:59,2021-06-11
ACT,AdvisorShares Vice ETF,36.18,36.12 - 36.61,,36.42,21.98 - 36.86,0.37,4158.0,,1.02%,2119.0,,,52.92%,,Equity,,,,,,2021-06-11
