Symbol,ETF Name,Prev. Close,Todays Range,ROI (TTM),Open,52 wk Range,Dividends (TTM),Volume,Market Cap,Dividend Yield,Average Vol. (3m),Total Assets,Beta,1-Year Change,Shares Outstanding,Asset Class,Name,Last,Chg. %,Vol.,Time,Date
SPDV,AAM S&P 500 Sector High Dividend,26.17,26.42 - 26.42,,26.37,15.21 - 27.51,,,,,5672.0,,,- 1.75%,,Equity,,,,,,2021-02-09
EEMD,AAM S&P EM Sector High Dividend,22.07,22.1 - 22.1,,22.07,13.76 - 22.88,,,,,3092.0,,,4.69%,,Equity,,,,,,2021-02-09
ZIG,The Acquirers Fund,24.56,24.65 - 24.74,,24.67,17.19 - 27,,4639.0,,,6570.0,,,- 7.93%,,Equity,,,,,,2021-02-09
HDGE,Ranger Equity Bear,25.54,25.3 - 25.59,,25.49,2.58 - 25.75,,43191.0,,,595451.0,163390000.0,,388.34%,,Equity,,,,,,2021-02-09
DWSH,AdvisorShares Dorsey Wright Short,10.02,9.92 - 10.06,,9.96,9.92 - 45.92,,35612.0,,,88784.0,,,- 58.09%,,Equity,,,,,,2021-02-09
YOLO,AdvisorShares Pure Cannabis,27.33,27.96 - 29.28,,28.11,5.65 - 29.28,,1710549.0,,,493875.0,,,142.07%,,Equity,,,,,,2021-02-09
CWS,AdvisorShares Focused Equity,43.05,43.79 - 44.06,,43.38,25.72 - 44.89,,,,,3010.0,,,15.52%,,Equity,,,,,,2021-02-09
AADR,WCM/BNY Mellon Focused Growth ADR,65.8,66 - 66,,65.51,33.75 - 66,,6038.0,,,9232.0,23330000.0,,18.63%,,Equity,,,,,,2021-02-09
HYLD,Peritus High Yield,32.47,32.42 - 32.47,,32.5,24.02 - 34,,20194.0,,,25183.0,196980000.0,,- 3.88%,,,,,,,,2021-02-09
MINC,Newfleet Multi-Sector Income,49.04,49.19 - 49.19,,49.06,42.72 - 52.42,,5597.0,,,16998.0,255550000.0,,0.47%,,,,,,,,2021-02-09
ACT,AdvisorShares Vice ETF,27.27,27.04 - 27.16,,27.16,16.16 - 28.16,,,,,572.0,,,8.55%,,Equity,,,,,,2021-02-09
FLRT,AdvisorShares Pacific Asset Enhanced Fl Rate,49.08,49.17 - 49.18,,49.15,38.88 - 49.3,,,,,526.0,27380000.0,,0.1%,,Other,,,,,,2021-02-09
DBLV,AdvisorShares Wilshire Buyback,82.0,82.51 - 82.51,,82.6,48.3 - 84.68,,,,,1431.0,152610000.0,,9.14%,,Equity,,,,,,2021-02-09
HOLD,AdvisorShares Sage Core Reserves,98.83,98.75 - 98.81,,98.81,93.52 - 100.35,,,,,12186.0,86990000.0,,- 1.19%,,,,,,,,2021-02-09
FWDB,Madrona Global Bond,26.1,26.12 - 26.12,,26.14,23.18 - 27.29,,192.0,,,1534.0,19080000.0,,- 2.94%,,,,,,,,2021-02-09
DWMC,AdvisorShares Dorsey Wright Micro-Cap,37.9,38.14 - 38.97,,38.44,13.03 - 38.98,,12505.0,,,1939.0,,,59.18%,,Equity,,,,,,2021-02-09
SCAP,AdvisorShares Cornerstone Small Cap,26.86,27.09 - 27.09,,27.09,21.79 - 38.65,,,,,2.0,3370000.0,,- 25.43%,,Equity,,,,,,2021-02-09
VEGA,Star Global Buy-Write,36.89,36.81 - 36.81,,36.81,25.27 - 37.56,,,,,1003.0,17480000.0,,5.56%,,Other,,,,,,2021-02-09
FNG,AdvisorShares New Tech and Media,10.27,10.39 - 10.45,,10.6,9.94 - 16.69,,,,,10845.0,,,0.38%,,Equity,,,,,,2021-02-09
BKCH,AdvisorShares Sabretooth Digital Ledger,25.69,24.9 - 25.56,,25.52,24.45 - 28.96,,,,,1007.0,,,0%,,Equity,,,,,,2021-02-09
